complex_name,month,avg_price,count
Odintsovo-1 Residence,2022-09,9535300.0,10
Odintsovo-1 Residence,2022-10,13300363.636363637,11
Odintsovo-1 Residence,2022-11,8864800.0,5
Odintsovo-1 Residence,2022-12,20805625.0,8
Odintsovo-1 Residence,2023-01,15283375.0,8
Odintsovo-1 Residence,2023-02,18961333.333333332,6
Odintsovo-1 Residence,2023-03,19401400.0,10
Odintsovo-1 Residence,2023-04,18470222.222222224,9
Odintsovo-1 Residence,2023-05,10851600.0,5
Odintsovo-1 Residence,2023-06,12032000.0,8
Odintsovo-1 Residence,2023-07,15191777.777777778,9
Odintsovo-1 Residence,2023-08,11753285.714285715,7
Odintsovo-1 Residence,2023-09,12763555.555555556,9
Odintsovo-1 Residence,2023-10,18222916.666666668,12
Odintsovo-1 Residence,2023-11,18271666.666666668,9
Odintsovo-1 Residence,2023-12,14513400.0,5
Odintsovo-1 Residence,2024-01,18042181.818181816,11
Odintsovo-1 Residence,2024-02,18511333.333333332,6
Odintsovo-1 Residence,2024-03,16374100.0,10
Odintsovo-1 Residence,2024-04,20449800.0,5
Odintsovo-1 Residence,2024-05,18701909.09090909,11
Odintsovo-1 Residence,2024-06,14717571.42857143,7
Odintsovo-1 Residence,2024-07,19916875.0,8
Odintsovo-1 Residence,2024-08,16641666.666666666,18
Odintsovo-1 Residence,2024-09,11651500.0,6
Odintsovo-1 Residence,2024-10,15233416.666666666,12
Odintsovo-1 Residence,2024-11,14785555.555555556,9
Odintsovo-1 Residence,2024-12,21930125.0,8
Odintsovo-1 Residence,2025-01,18438000.0,8
Odintsovo-1 Residence,2025-02,12808875.0,8
Odintsovo-1 Residence,2025-03,18474333.333333332,9
Odintsovo-1 Residence,2025-04,13732444.444444444,9
Odintsovo-1 Residence,2025-05,11326285.714285715,7
Odintsovo-1 Residence,2025-06,14046272.727272727,11
Odintsovo-1 Residence,2025-07,14763000.0,5
Odintsovo-1 Residence,2025-08,14525285.714285715,7
Odintsovo-1 Residence,2025-09,16364555.555555556,9
Odintsovo-1 Residence,2025-10,13109750.0,8
Odintsovo-1 Residence,2025-11,13937000.0,10
Odintsovo-1 Residence,2025-12,19235000.0,9
Odintsovo-1 Residence,2026-01,18322200.0,5
Odintsovo-1 Residence,2026-02,12936375.0,8
Odintsovo-1 Residence,2026-03,17046750.0,8
Odintsovo-1 Residence,2026-04,14455222.222222222,9
Polar Residence,2021-01,15104166.666666666,6
Polar Residence,2021-02,15722571.42857143,7
Polar Residence,2021-03,11839000.0,4
Polar Residence,2021-04,15829000.0,4
Polar Residence,2021-05,18594000.0,3
Polar Residence,2021-06,13697500.0,8
Polar Residence,2021-07,14235000.0,4
Polar Residence,2021-08,17910666.666666668,6
Polar Residence,2021-09,10910000.0,3
Polar Residence,2021-10,12959000.0,1
Polar Residence,2021-11,24834200.0,5
Polar Residence,2021-12,17697666.666666668,3
Polar Residence,2022-01,14614800.0,5
Polar Residence,2022-02,22894200.0,5
Polar Residence,2022-03,12853500.0,4
Polar Residence,2022-04,15830750.0,4
Polar Residence,2022-05,21194666.666666668,6
Polar Residence,2022-06,25690000.0,1
Polar Residence,2022-07,18551333.333333332,3
Polar Residence,2022-08,10389000.0,4
Polar Residence,2022-09,15271500.0,2
Polar Residence,2022-10,25968000.0,2
Polar Residence,2022-11,13726428.57142857,7
Polar Residence,2022-12,16238200.0,5
Polar Residence,2023-01,16721833.333333334,6
Polar Residence,2023-02,28084333.333333332,3
Polar Residence,2023-03,19746750.0,4
Polar Residence,2023-04,26055500.0,2
Polar Residence,2023-05,23138333.333333332,3
Polar Residence,2023-06,22443500.0,2
Polar Residence,2023-07,20699666.666666668,3
Polar Residence,2023-08,27489500.0,4
Polar Residence,2023-09,14068800.0,5
Polar Residence,2023-10,18156500.0,2
Polar Residence,2023-11,19030666.666666668,6
Polar Residence,2023-12,18795400.0,5
Polar Residence,2024-01,19663666.666666668,3
Polar Residence,2024-02,11993800.0,5
Polar Residence,2024-03,20544750.0,4
Polar Residence,2024-04,21507285.714285713,7
Polar Residence,2024-05,19668666.666666668,3
Polar Residence,2024-06,17700000.0,2
Polar Residence,2024-07,20915000.0,6
Polar Residence,2024-08,18748615.384615384,13
Polar Residence,2024-09,25823000.0,3
Polar Residence,2024-10,16188000.0,5
Polar Residence,2024-11,8972000.0,1
Polar Residence,2024-12,18400333.333333332,6
Polar Residence,2025-01,26159333.333333332,6
Polar Residence,2025-02,34004500.0,2
Polar Residence,2025-03,17593333.333333332,3
Polar Residence,2025-04,10775750.0,4
Polar Residence,2025-05,19097500.0,8
Polar Residence,2025-06,27631666.666666668,3
Polar Residence,2025-07,21493000.0,2
Polar Residence,2025-08,17446250.0,4
Polar Residence,2025-09,22957000.0,4
Polar Residence,2025-10,11582500.0,2
Polar Residence,2025-11,21396333.333333332,3
Polar Residence,2025-12,19064857.14285714,7
Polar Residence,2026-01,14341571.42857143,7
Polar Residence,2026-02,24960500.0,2
Polar Residence,2026-03,10598000.0,2
Polar Residence,2026-04,28306000.0,6
Preobrazhenie Residence,2021-01,10781500.0,8
Preobrazhenie Residence,2021-02,8625166.666666666,12
Preobrazhenie Residence,2021-03,13551714.285714285,7
Preobrazhenie Residence,2021-04,13662153.846153846,13
Preobrazhenie Residence,2021-05,8714000.0,8
Preobrazhenie Residence,2021-06,14466250.0,16
Preobrazhenie Residence,2021-07,9836888.888888888,9
Preobrazhenie Residence,2021-08,14342181.818181818,11
Preobrazhenie Residence,2021-09,12043100.0,10
Preobrazhenie Residence,2021-10,15083000.0,12
Preobrazhenie Residence,2021-11,13369000.0,9
Preobrazhenie Residence,2021-12,10935000.0,11
Preobrazhenie Residence,2022-01,13362909.090909092,11
Preobrazhenie Residence,2022-02,13663571.42857143,7
Preobrazhenie Residence,2022-03,10689200.0,5
Preobrazhenie Residence,2022-04,12861800.0,15
Preobrazhenie Residence,2022-05,11759000.0,9
Preobrazhenie Residence,2022-06,19782428.57142857,7
Preobrazhenie Residence,2022-07,15736888.888888888,9
Preobrazhenie Residence,2022-08,13629466.666666666,15
Preobrazhenie Residence,2022-09,9877400.0,5
Preobrazhenie Residence,2022-10,12458000.0,7
Preobrazhenie Residence,2022-11,9239153.846153846,13
Preobrazhenie Residence,2022-12,13180250.0,8
Preobrazhenie Residence,2023-01,17953846.153846152,13
Preobrazhenie Residence,2023-02,10505555.555555556,9
Preobrazhenie Residence,2023-03,18708272.727272727,11
Preobrazhenie Residence,2023-04,17765416.666666668,12
Preobrazhenie Residence,2023-05,15145000.0,11
Preobrazhenie Residence,2023-06,14801000.0,6
Preobrazhenie Residence,2023-07,14695166.666666666,12
Preobrazhenie Residence,2023-08,5454500.0,2
Preobrazhenie Residence,2023-09,12839285.714285715,14
Preobrazhenie Residence,2023-10,15041571.42857143,14
Preobrazhenie Residence,2023-11,11428000.0,10
Preobrazhenie Residence,2023-12,17665928.57142857,14
Preobrazhenie Residence,2024-01,18913900.0,10
Preobrazhenie Residence,2024-02,18946700.0,10
Preobrazhenie Residence,2024-03,14849000.0,8
Preobrazhenie Residence,2024-04,12326500.0,8
Preobrazhenie Residence,2024-05,17039533.333333332,15
Preobrazhenie Residence,2024-06,13425166.666666666,6
Preobrazhenie Residence,2024-07,15370833.333333334,6
Preobrazhenie Residence,2024-08,11644800.0,5
Preobrazhenie Residence,2024-09,13578000.0,5
Preobrazhenie Residence,2024-10,12193000.0,12
Preobrazhenie Residence,2024-11,20227000.0,5
Preobrazhenie Residence,2024-12,24144333.333333332,6
Preobrazhenie Residence,2025-01,14157375.0,8
Preobrazhenie Residence,2025-02,11854636.363636363,11
Preobrazhenie Residence,2025-03,14372750.0,12
Preobrazhenie Residence,2025-04,14513750.0,4
Preobrazhenie Residence,2025-05,13704250.0,4
Preobrazhenie Residence,2025-06,15895272.727272727,11
Preobrazhenie Residence,2025-07,15304700.0,10
Preobrazhenie Residence,2025-08,14475750.0,8
Preobrazhenie Residence,2025-09,15080000.0,9
Preobrazhenie Residence,2025-10,16578090.909090908,11
Preobrazhenie Residence,2025-11,17642777.777777776,9
Preobrazhenie Residence,2025-12,14217333.333333334,6
Preobrazhenie Residence,2026-01,13174333.333333334,6
Preobrazhenie Residence,2026-02,18115846.153846152,13
Preobrazhenie Residence,2026-03,14120444.444444444,9
Preobrazhenie Residence,2026-04,16996600.0,5
Prokshino Residence,2021-01,10134000.0,11
Prokshino Residence,2021-02,13775000.0,3
Prokshino Residence,2021-03,9202666.666666666,6
Prokshino Residence,2021-04,14527700.0,10
Prokshino Residence,2021-05,11895571.42857143,7
Prokshino Residence,2021-06,12127333.333333334,3
Prokshino Residence,2021-07,14463000.0,1
Prokshino Residence,2021-08,20698000.0,2
Prokshino Residence,2021-09,17504200.0,5
Prokshino Residence,2021-10,15360500.0,6
Prokshino Residence,2021-11,14333500.0,8
Prokshino Residence,2021-12,17023000.0,4
Prokshino Residence,2022-01,13184000.0,7
Prokshino Residence,2022-02,15362000.0,2
Prokshino Residence,2022-03,18911181.818181816,11
Prokshino Residence,2022-04,12763200.0,5
Prokshino Residence,2022-05,13887500.0,8
Prokshino Residence,2022-06,10679888.888888888,9
Prokshino Residence,2022-07,14631857.142857144,7
Prokshino Residence,2022-08,13079800.0,10
Prokshino Residence,2022-09,16984714.285714287,7
Prokshino Residence,2022-10,17774400.0,5
Prokshino Residence,2022-11,14507166.666666666,6
Prokshino Residence,2022-12,14778000.0,2
Prokshino Residence,2023-01,12719875.0,8
Prokshino Residence,2023-02,19195625.0,8
Prokshino Residence,2023-03,11695200.0,5
Prokshino Residence,2023-04,18461555.555555556,9
Prokshino Residence,2023-05,16363600.0,5
Prokshino Residence,2023-06,18393375.0,8
Prokshino Residence,2023-07,15463142.857142856,7
Prokshino Residence,2023-08,18993200.0,5
Prokshino Residence,2023-09,17026000.0,4
Prokshino Residence,2023-10,13890222.222222222,9
Prokshino Residence,2023-11,13573571.42857143,7
Prokshino Residence,2023-12,11222363.636363637,11
Prokshino Residence,2024-01,12489250.0,8
Prokshino Residence,2024-02,16444250.0,4
Prokshino Residence,2024-03,19068555.555555556,9
Prokshino Residence,2024-04,14131700.0,10
Prokshino Residence,2024-05,15389100.0,10
Prokshino Residence,2024-06,17643666.666666668,3
Prokshino Residence,2024-07,14776571.42857143,7
Prokshino Residence,2024-08,17878400.0,5
Prokshino Residence,2024-09,19991000.0,7
Prokshino Residence,2024-10,11405750.0,4
Prokshino Residence,2024-11,15784444.444444444,9
Prokshino Residence,2024-12,11273333.333333334,3
Prokshino Residence,2025-01,19697400.0,5
Prokshino Residence,2025-02,22512500.0,2
Prokshino Residence,2025-03,12742363.636363637,11
Prokshino Residence,2025-04,16161666.666666666,6
Prokshino Residence,2025-05,19344200.0,5
Prokshino Residence,2025-06,18073571.42857143,7
Prokshino Residence,2025-07,8793800.0,5
Prokshino Residence,2025-08,12954000.0,12
Prokshino Residence,2025-09,16607000.0,10
Prokshino Residence,2025-10,20848555.555555556,9
Prokshino Residence,2025-11,11197833.333333334,6
Prokshino Residence,2025-12,24335666.666666668,3
Prokshino Residence,2026-01,16206400.0,5
Prokshino Residence,2026-02,14337714.285714285,7
Prokshino Residence,2026-03,12950250.0,8
Prokshino Residence,2026-04,14787800.0,10
Scandinavia Residence,2021-01,14762666.666666666,6
Scandinavia Residence,2021-02,9804600.0,5
Scandinavia Residence,2021-03,10989600.0,5
Scandinavia Residence,2021-04,5511777.777777778,9
Scandinavia Residence,2021-05,12176818.181818182,11
Scandinavia Residence,2021-06,14031428.57142857,7
Scandinavia Residence,2021-07,15115833.333333334,6
Scandinavia Residence,2021-08,9502750.0,4
Scandinavia Residence,2021-09,19079000.0,2
Scandinavia Residence,2021-10,13377166.666666666,6
Scandinavia Residence,2021-11,12504000.0,6
Scandinavia Residence,2021-12,19311500.0,2
Scandinavia Residence,2022-01,10352333.333333334,3
Scandinavia Residence,2022-02,9183666.666666666,6
Scandinavia Residence,2022-03,15128636.363636363,11
Scandinavia Residence,2022-04,18676400.0,5
Scandinavia Residence,2022-05,10009800.0,5
Scandinavia Residence,2022-06,11704833.333333334,6
Scandinavia Residence,2022-07,14036000.0,5
Scandinavia Residence,2022-08,11669500.0,6
Scandinavia Residence,2022-09,10874200.0,5
Scandinavia Residence,2022-10,11576000.0,3
Scandinavia Residence,2022-11,8128000.0,5
Scandinavia Residence,2022-12,12924600.0,5
Scandinavia Residence,2023-01,11009000.0,4
Scandinavia Residence,2023-02,15390833.333333334,6
Scandinavia Residence,2023-03,11897500.0,8
Scandinavia Residence,2023-04,17470800.0,5
Scandinavia Residence,2023-05,12897222.222222222,9
Scandinavia Residence,2023-06,10086125.0,8
Scandinavia Residence,2023-07,10726666.666666666,6
Scandinavia Residence,2023-08,12184000.0,4
Scandinavia Residence,2023-09,17086500.0,4
Scandinavia Residence,2023-10,10943800.0,10
Scandinavia Residence,2023-11,16980428.57142857,7
Scandinavia Residence,2023-12,17588000.0,3
Scandinavia Residence,2024-01,10978500.0,4
Scandinavia Residence,2024-02,17143583.333333332,12
Scandinavia Residence,2024-03,11927500.0,6
Scandinavia Residence,2024-04,11736750.0,8
Scandinavia Residence,2024-05,12540800.0,5
Scandinavia Residence,2024-06,6656666.666666667,3
Scandinavia Residence,2024-07,19239888.888888888,9
Scandinavia Residence,2024-08,9726857.142857144,7
Scandinavia Residence,2024-09,11611666.666666666,9
Scandinavia Residence,2024-10,11555090.909090908,11
Scandinavia Residence,2024-11,16254666.666666666,6
Scandinavia Residence,2024-12,9946000.0,7
Scandinavia Residence,2025-01,12098571.42857143,7
Scandinavia Residence,2025-02,15497800.0,10
Scandinavia Residence,2025-03,13561250.0,8
Scandinavia Residence,2025-04,11429000.0,8
Scandinavia Residence,2025-05,11881600.0,10
Scandinavia Residence,2025-06,15656333.333333334,6
Scandinavia Residence,2025-07,13902454.545454545,11
Scandinavia Residence,2025-08,14609285.714285715,7
Scandinavia Residence,2025-09,12135785.714285715,14
Scandinavia Residence,2025-10,14018833.333333334,6
Scandinavia Residence,2025-11,10933000.0,2
Scandinavia Residence,2025-12,12559666.666666666,6
Scandinavia Residence,2026-01,10999666.666666666,3
Scandinavia Residence,2026-02,13108428.57142857,7
Scandinavia Residence,2026-03,13938500.0,6
Scandinavia Residence,2026-04,15454625.0,8
Severny Residence,2021-01,10438692.307692308,13
Severny Residence,2021-02,13560750.0,4
Severny Residence,2021-03,12845583.333333334,12
Severny Residence,2021-04,9131000.0,5
Severny Residence,2021-05,9185090.909090908,11
Severny Residence,2021-06,13899176.470588235,17
Severny Residence,2021-07,10343916.666666666,12
Severny Residence,2021-08,13254428.57142857,14
Severny Residence,2021-09,14052923.076923076,13
Severny Residence,2021-10,12523500.0,6
Severny Residence,2021-11,14568000.0,7
Severny Residence,2021-12,12533125.0,8
Severny Residence,2022-01,12656666.666666666,9
Severny Residence,2022-02,17086625.0,8
Severny Residence,2022-03,16861727.272727273,11
Severny Residence,2022-04,11990800.0,5
Severny Residence,2022-05,11854444.444444444,9
Severny Residence,2022-06,9591800.0,5
Severny Residence,2022-07,10317300.0,10
Severny Residence,2022-08,8839833.333333334,6
Severny Residence,2022-09,6337333.333333333,3
Severny Residence,2022-10,11934375.0,8
Severny Residence,2022-11,16377800.0,5
Severny Residence,2022-12,16017428.57142857,7
Severny Residence,2023-01,16567285.714285715,14
Severny Residence,2023-02,13968166.666666666,6
Severny Residence,2023-03,12357700.0,10
Severny Residence,2023-04,11085800.0,5
Severny Residence,2023-05,17219400.0,10
Severny Residence,2023-06,17960636.363636363,11
Severny Residence,2023-07,16674833.333333334,12
Severny Residence,2023-08,14243750.0,4
Severny Residence,2023-09,14090000.0,4
Severny Residence,2023-10,17921166.666666668,12
Severny Residence,2023-11,15726500.0,8
Severny Residence,2023-12,12426000.0,6
Severny Residence,2024-01,16302600.0,5
Severny Residence,2024-02,12309333.333333334,9
Severny Residence,2024-03,16601888.888888888,9
Severny Residence,2024-04,19058400.0,5
Severny Residence,2024-05,15643285.714285715,7
Severny Residence,2024-06,20211000.0,7
Severny Residence,2024-07,14517416.666666666,12
Severny Residence,2024-08,15504571.42857143,7
Severny Residence,2024-09,14738636.363636363,11
Severny Residence,2024-10,14795200.0,10
Severny Residence,2024-11,19756875.0,8
Severny Residence,2024-12,13414545.454545455,11
Severny Residence,2025-01,15951285.714285715,7
Severny Residence,2025-02,13215800.0,5
Severny Residence,2025-03,16426555.555555556,9
Severny Residence,2025-04,10944000.0,7
Severny Residence,2025-05,14998461.538461538,13
Severny Residence,2025-06,15224555.555555556,9
Severny Residence,2025-07,11854666.666666666,3
Severny Residence,2025-08,17703000.0,5
Severny Residence,2025-09,17726272.727272727,11
Severny Residence,2025-10,17242571.42857143,7
Severny Residence,2025-11,24793166.666666668,6
Severny Residence,2025-12,13467636.363636363,11
Severny Residence,2026-01,17398555.555555556,9
Severny Residence,2026-02,14518000.0,6
Severny Residence,2026-03,18095888.888888888,9
Severny Residence,2026-04,16701400.0,5
Sheremetyevsky Residence,2021-01,10536666.666666666,6
Sheremetyevsky Residence,2021-02,9034400.0,5
Sheremetyevsky Residence,2021-03,9898000.0,9
Sheremetyevsky Residence,2021-04,7648571.428571428,7
Sheremetyevsky Residence,2021-05,12444444.444444444,9
Sheremetyevsky Residence,2021-06,8983000.0,8
Sheremetyevsky Residence,2021-07,10641666.666666666,12
Sheremetyevsky Residence,2021-08,12971200.0,10
Sheremetyevsky Residence,2021-09,10708857.142857144,7
Sheremetyevsky Residence,2021-10,13560333.333333334,9
Sheremetyevsky Residence,2021-11,14677500.0,8
Sheremetyevsky Residence,2021-12,8356333.333333333,6
Sheremetyevsky Residence,2022-01,13205285.714285715,7
Sheremetyevsky Residence,2022-02,16305916.666666666,12
Sheremetyevsky Residence,2022-03,13676846.153846154,13
Sheremetyevsky Residence,2022-04,13374142.857142856,7
Sheremetyevsky Residence,2022-05,14087636.363636363,11
Sheremetyevsky Residence,2022-06,9774428.57142857,7
Sheremetyevsky Residence,2022-07,18016666.666666668,6
Sheremetyevsky Residence,2022-08,8729700.0,10
Sheremetyevsky Residence,2022-09,15868583.333333334,12
Sheremetyevsky Residence,2022-10,14061583.333333334,12
Sheremetyevsky Residence,2022-11,22359333.333333332,6
Sheremetyevsky Residence,2022-12,17005142.85714286,7
Sheremetyevsky Residence,2023-01,10357000.0,4
Sheremetyevsky Residence,2023-02,13860000.0,7
Sheremetyevsky Residence,2023-03,11400928.57142857,14
Sheremetyevsky Residence,2023-04,13335250.0,12
Sheremetyevsky Residence,2023-05,8363818.181818182,11
Sheremetyevsky Residence,2023-06,14971555.555555556,9
Sheremetyevsky Residence,2023-07,16358363.636363637,11
Sheremetyevsky Residence,2023-08,14786750.0,8
Sheremetyevsky Residence,2023-09,11574000.0,7
Sheremetyevsky Residence,2023-10,14430909.090909092,11
Sheremetyevsky Residence,2023-11,18431933.333333332,15
Sheremetyevsky Residence,2023-12,15285363.636363637,11
Sheremetyevsky Residence,2024-01,15043500.0,10
Sheremetyevsky Residence,2024-02,18022222.222222224,9
Sheremetyevsky Residence,2024-03,12483466.666666666,15
Sheremetyevsky Residence,2024-04,13642866.666666666,15
Sheremetyevsky Residence,2024-05,10685714.285714285,7
Sheremetyevsky Residence,2024-06,11177571.42857143,7
Sheremetyevsky Residence,2024-07,8605833.333333334,6
Sheremetyevsky Residence,2024-08,14912000.0,10
Sheremetyevsky Residence,2024-09,14620500.0,6
Sheremetyevsky Residence,2024-10,12612166.666666666,12
Sheremetyevsky Residence,2024-11,22362250.0,4
Sheremetyevsky Residence,2024-12,12706166.666666666,6
Sheremetyevsky Residence,2025-01,16014200.0,5
Sheremetyevsky Residence,2025-02,12335000.0,4
Sheremetyevsky Residence,2025-03,14420142.857142856,7
Sheremetyevsky Residence,2025-04,15451750.0,12
Sheremetyevsky Residence,2025-05,12732857.142857144,7
Sheremetyevsky Residence,2025-06,12245153.846153846,13
Sheremetyevsky Residence,2025-07,15596000.0,8
Sheremetyevsky Residence,2025-08,19278538.46153846,13
Sheremetyevsky Residence,2025-09,16702750.0,8
Sheremetyevsky Residence,2025-10,12291833.333333334,12
Sheremetyevsky Residence,2025-11,18154428.57142857,7
Sheremetyevsky Residence,2025-12,16969571.42857143,7
Sheremetyevsky Residence,2026-01,13942250.0,12
Sheremetyevsky Residence,2026-02,8198400.0,5
Sheremetyevsky Residence,2026-03,12119692.307692308,13
Sheremetyevsky Residence,2026-04,12301000.0,3
Silver Park Residence,2021-01,9927428.57142857,7
Silver Park Residence,2021-02,9366416.666666666,12
Silver Park Residence,2021-03,9128333.333333334,3
Silver Park Residence,2021-04,7453500.0,8
Silver Park Residence,2021-05,9194090.909090908,11
Silver Park Residence,2021-06,9180800.0,5
Silver Park Residence,2021-07,8512538.461538462,13
Silver Park Residence,2021-08,9650125.0,8
Silver Park Residence,2021-09,9982125.0,8
Silver Park Residence,2021-10,9848153.846153846,13
Silver Park Residence,2021-11,12682363.636363637,11
Silver Park Residence,2021-12,11541000.0,3
Silver Park Residence,2022-01,11054285.714285715,7
Silver Park Residence,2022-02,9711500.0,2
Silver Park Residence,2022-03,13370750.0,8
Silver Park Residence,2022-04,12623625.0,8
Silver Park Residence,2022-05,11209428.57142857,7
Silver Park Residence,2022-06,12406100.0,10
Silver Park Residence,2022-07,18243833.333333332,6
Silver Park Residence,2022-08,13853250.0,4
Silver Park Residence,2022-09,15443666.666666666,3
Silver Park Residence,2022-10,11678333.333333334,9
Silver Park Residence,2022-11,13347000.0,5
Silver Park Residence,2022-12,18903666.666666668,6
Silver Park Residence,2023-01,10961928.57142857,14
Silver Park Residence,2023-02,13325000.0,5
Silver Park Residence,2023-03,10035100.0,10
Silver Park Residence,2023-04,12776000.0,6
Silver Park Residence,2023-05,12935571.42857143,7
Silver Park Residence,2023-06,11217416.666666666,12
Silver Park Residence,2023-07,12032666.666666666,12
Silver Park Residence,2023-08,17946142.85714286,7
Silver Park Residence,2023-09,14841250.0,8
Silver Park Residence,2023-10,14950416.666666666,12
Silver Park Residence,2023-11,14865444.444444444,9
Silver Park Residence,2023-12,10377428.57142857,7
Silver Park Residence,2024-01,22445333.333333332,6
Silver Park Residence,2024-02,14884285.714285715,7
Silver Park Residence,2024-03,13280454.545454545,11
Silver Park Residence,2024-04,19893666.666666668,9
Silver Park Residence,2024-05,20182300.0,10
Silver Park Residence,2024-06,11956666.666666666,6
Silver Park Residence,2024-07,14262500.0,6
Silver Park Residence,2024-08,20452285.714285713,7
Silver Park Residence,2024-09,13415500.0,6
Silver Park Residence,2024-10,11628875.0,8
Silver Park Residence,2024-11,13656500.0,4
Silver Park Residence,2024-12,12857166.666666666,12
Silver Park Residence,2025-01,13349571.42857143,7
Silver Park Residence,2025-02,12399000.0,9
Silver Park Residence,2025-03,11478500.0,6
Silver Park Residence,2025-04,12603000.0,8
Silver Park Residence,2025-05,10195800.0,10
Silver Park Residence,2025-06,11259250.0,8
Silver Park Residence,2025-07,11192000.0,3
Silver Park Residence,2025-08,5033666.666666667,6
Silver Park Residence,2025-09,15548000.0,4
Silver Park Residence,2025-10,9738333.333333334,12
Silver Park Residence,2025-11,21101750.0,8
Silver Park Residence,2025-12,15910333.333333334,6
Silver Park Residence,2026-01,12833181.818181818,11
Silver Park Residence,2026-02,12905500.0,4
Silver Park Residence,2026-03,11155000.0,9
Silver Park Residence,2026-04,12573400.0,5
Symbol Residence,2021-01,9971800.0,10
Symbol Residence,2021-02,10062000.0,6
Symbol Residence,2021-03,8350200.0,10
Symbol Residence,2021-04,8543500.0,8
Symbol Residence,2021-05,9653909.090909092,11
Symbol Residence,2021-06,10366916.666666666,12
Symbol Residence,2021-07,14456000.0,2
Symbol Residence,2021-08,13090000.0,8
Symbol Residence,2021-09,10706166.666666666,6
Symbol Residence,2021-10,7064000.0,7
Symbol Residence,2021-11,9931454.545454545,11
Symbol Residence,2021-12,8264888.888888889,9
Symbol Residence,2022-01,11952857.142857144,14
Symbol Residence,2022-02,10917000.0,7
Symbol Residence,2022-03,11091000.0,4
Symbol Residence,2022-04,9876700.0,10
Symbol Residence,2022-05,13153000.0,9
Symbol Residence,2022-06,13709375.0,8
Symbol Residence,2022-07,13308444.444444444,9
Symbol Residence,2022-08,10834600.0,5
Symbol Residence,2022-09,20607000.0,3
Symbol Residence,2022-10,12974625.0,8
Symbol Residence,2022-11,11836400.0,5
Symbol Residence,2022-12,9428428.57142857,7
Symbol Residence,2023-01,12671400.0,10
Symbol Residence,2023-02,16056125.0,8
Symbol Residence,2023-03,13868000.0,3
Symbol Residence,2023-04,14914250.0,8
Symbol Residence,2023-05,12000111.111111112,9
Symbol Residence,2023-06,11540916.666666666,12
Symbol Residence,2023-07,9690444.444444444,9
Symbol Residence,2023-08,16838777.777777776,9
Symbol Residence,2023-09,12413285.714285715,7
Symbol Residence,2023-10,11467666.666666666,9
Symbol Residence,2023-11,13545800.0,5
Symbol Residence,2023-12,12925428.57142857,7
Symbol Residence,2024-01,12488600.0,5
Symbol Residence,2024-02,14253000.0,9
Symbol Residence,2024-03,10385750.0,8
Symbol Residence,2024-04,9274000.0,8
Symbol Residence,2024-05,14141200.0,15
Symbol Residence,2024-06,11586777.777777778,9
Symbol Residence,2024-07,8891000.0,3
Symbol Residence,2024-08,9965500.0,4
Symbol Residence,2024-09,14956000.0,7
Symbol Residence,2024-10,16950400.0,5
Symbol Residence,2024-11,10096909.090909092,11
Symbol Residence,2024-12,15305666.666666666,6
Symbol Residence,2025-01,13887166.666666666,6
Symbol Residence,2025-02,15264625.0,8
Symbol Residence,2025-03,9258375.0,8
Symbol Residence,2025-04,14243200.0,5
Symbol Residence,2025-05,11411625.0,8
Symbol Residence,2025-06,17376714.285714287,7
Symbol Residence,2025-07,16484000.0,7
Symbol Residence,2025-08,14742200.0,10
Symbol Residence,2025-09,17261333.333333332,6
Symbol Residence,2025-10,9532200.0,5
Symbol Residence,2025-11,9984500.0,2
Symbol Residence,2025-12,12404666.666666666,3
Symbol Residence,2026-01,15876500.0,4
Symbol Residence,2026-02,13511875.0,8
Symbol Residence,2026-03,10052769.23076923,13
Symbol Residence,2026-04,7468800.0,10
Triumph Palace Residence,2021-01,6997500.0,2
Triumph Palace Residence,2021-02,11752000.0,1
Triumph Palace Residence,2021-03,10738800.0,5
Triumph Palace Residence,2021-04,16275500.0,4
Triumph Palace Residence,2021-05,6618500.0,4
Triumph Palace Residence,2021-06,14698400.0,5
Triumph Palace Residence,2021-07,11903500.0,4
Triumph Palace Residence,2021-08,12290333.333333334,3
Triumph Palace Residence,2021-09,11168250.0,4
Triumph Palace Residence,2021-10,11369000.0,2
Triumph Palace Residence,2021-11,16176500.0,2
Triumph Palace Residence,2021-12,9487666.666666666,3
Triumph Palace Residence,2022-01,11097000.0,1
Triumph Palace Residence,2022-02,10437800.0,5
Triumph Palace Residence,2022-03,13608000.0,4
Triumph Palace Residence,2022-04,15262000.0,1
Triumph Palace Residence,2022-05,9367500.0,2
Triumph Palace Residence,2022-06,10825166.666666666,12
Triumph Palace Residence,2022-07,9313500.0,2
Triumph Palace Residence,2022-08,14009000.0,1
Triumph Palace Residence,2022-09,15214000.0,1
Triumph Palace Residence,2022-10,23255000.0,2
Triumph Palace Residence,2022-11,13769500.0,4
Triumph Palace Residence,2022-12,12234666.666666666,3
Triumph Palace Residence,2023-01,14690000.0,3
Triumph Palace Residence,2023-03,16759500.0,2
Triumph Palace Residence,2023-04,17740400.0,5
Triumph Palace Residence,2023-05,10633000.0,2
Triumph Palace Residence,2023-06,18200875.0,8
Triumph Palace Residence,2023-07,9637666.666666666,3
Triumph Palace Residence,2023-08,13473333.333333334,6
Triumph Palace Residence,2023-09,11261250.0,4
Triumph Palace Residence,2023-10,12061666.666666666,3
Triumph Palace Residence,2023-11,7160000.0,1
Triumph Palace Residence,2023-12,12081000.0,4
